post_text,label
Have you ever wondered whether or not some parents see themselves as role modelsparenting httpstcoX6lf21NUgF,1
Are you informed about teens and their alcohol use httpstconv3q1hvIBN,1
Have you ever wanted to ask someone  about their bisexuality httpstcoP8svHRuPxa,1
Does self acceptance lead to growth httpstcogIJJwtHRj2,1
Keep the blues away with healthy diet healthyeating httpstcouCBK3r9ypH,1
Is your marriage harming your children httpstcolRigYwRifG,1
Myths of aging httpstcoVdEMLpK2fu,1
Anxiety in children httpstcozQcogRbCGN,1
Older couples more  attuned to each other httpstcoSGppq6TpTJ,1
Celebreties and depression httpstcoU9uBcPC9GH,1
ADHD 4 Common problems httpstco3eWU7KvHUn,1
Mental health in your 20s mentalhealth httpstcoXqOgR6n2tn,1
Gifts to give yourself selfcare httpstcovWEK1qT6rf,1
Selfcare checkins httpstco9eHoMcPYOo,1
What is trauma bonding httpstco3MK1SCTikA,1
Making the transition from high school to college mentalhealth httpstcona7GH3p3PE,1
Can personal beliefs get in the way of healing Counseling httpstcos8eRpnFHOE,1
Rise in mental health detentions mentalhealth httpstcoFQiqT04VkM,1
United Nations reviewing mental health Mental health httpstcoDsz3y6nsHZ,1
College resources for mental health improving mentalhealth httpstco0qz7WnhNpZ,1
When is time to change therapists therapy counseling httpstcodqUJlXGCfm,1
How Vegas treats the mentally ill mentalillness homeless httpstcodx8Hdj3jZ8,1
Abolish the death penalty law politics deathpenalty httpstcoq27pr2g6Nn,1
Lawyers accessed sexual assault records httpstcoPU9g9sqZV9,1
Unhappy at work happiness httpstco7Enay5S3Kf,1
Top things a psychiatric practitioner should remember httpstcoQ5nexmvU7d,1
Can anxiety disorders be prevented in children httpstcosx1HowSuBn,1
Messages that provoke fear change attitude httpstco6VlYaHvjeZ,1
Early intervention can change nature of schizophrenia httpstcoqRP2o5jUCz,1
Talking to children about addiction httpstcoY2Ic1lKnAx,1
New theory on origin of depression httpstcozpSNbeuyTa,1
Psychological tricks bad leaders use httpstco3NQ2GYw59q,1
Kids tired stressed and  bored httpstcoe9Nj7ANcwh,1
How much sleep do we need httpstco75flBoS3fC,1
Avoiding stress may not be the answer httpstconbzN7P3wiS,1
Foster children more likely to be diagnosed with ADHD httpstcoEqAT9IKM1v,1
Gardening therapy helps women return to work httpstcoMWwMt1C8kp,1
The profile of a pedophile httpstcoIuJP7KJz9t,1
Signs your teen may suffer from anxiety httpstcoK6TQQJBAGS,1
Pain killer pill addiction an epidemic httpstco1TXmR7uibU,1
What you may miss when you dismiss someone as a drunk alcoholism httpstcoGJfxZg8uif,1
Is it hard to find a mental health professional httpstcoUoRL57QSSB,1
Employers need to offer mental health days httpstcoY1RVLZYgcR,1
Reasons to join a support group httpstco3clV3PkmZH,1
Tips on raising boys with ADHD httpstco2vIOC3IpnR,1
Helping homeless people shower httpstcoIowignbwDE,1
No plan to tackle addiction httpstcoRlxPzks17C,1
Another kind of abuse httpstco2FXMTlzMwP,1
Are Black Americans killed at 12 times the rate of people in other developed countries violence httpstcooFP3h73lSR,1
Buprenorphine for opiate addiction treatment httpstcorTlykENlhi,1
Signs of a nervous breakdown mentalhealth httpstcoJ9Uy2BPEZx,1
Third trip to psychiatric facility httpstco5Puqn6EgSA,1
Improve marriage with gratitude httpstcokh4Ard242z,1
Helping grieving teens httpstcoSnhIQcW3pH,1
Myths about ADHD httpstcoBj7uxbHdqv,1
Should you tell your loved one that you have a mental illness mentalillness httpstco1IdgSTwwf1,1
Every family should have access to mental healthcare mentalhealth httpstco6LFCVLlA6E,1
Campus suicide rates rising httpstco8SXdGU1jjw,1
What is triangulation httpstco3zSAySjRZn,1
Deadly consequences of fat shaming emotional abuse httpstco2yvLjk0vAl,1
Subconsciously resisting change httpstcouCdXdGPFtj,1
Supporting loved ones who have a mental illness mentalillness httpstcoDfRDK4RfdT,1
Minimizing substance abuse addiction httpstco3ou2Sua07H,1
Does increased awareness lessen obesity  httpstco0coiNJsdJP,1
5 Myths of compasssion httpstcoCmnoC8b9pw,1
Recovery depends on hope httpstco3zM45djai4,1
Grants for new mental health clinics mentalhealth httpstcoejdnC2b1PI,1
Is it toxic to describe mental illness as permanent mentalillness httpstcoqRYyWPaTsN,1
A history of bisexuality httpstcohnMirHXh7G,1
Embracing gods transgender people httpstcoLjGHGxcijB,1
Same sex women spend more time with children httpstcoplDRan8UZl,1
Do take it out on the children httpstcoo4ueEk2EBc,1
Mental illness is not invisible counseling httpstcozH2aa8NTXL,1
How to calm anxiety httpstcoaEM5g6l1ZM,1
Smoking and drinking after pregnancy httpstcorO7RsSvnLQ,1
Treat mental illness the same at physical illness mentalillnes httpstcoPWuoizx6pv,1
Borderline personality disorder and wounding httpstco5PGaIwExO2,1
Access to mental health varies from state to state mentalhealth httpstcodqrjmWCNtz,1
Young black and depressed httpstconU9XlBnybX,1
The myth of addiction httpstcoo4c4OqTBd9,1
Public housing drug testing httpstcodX1UFiUu5v,1
How much does a hangover cost alcoholism httpstcoFLzLmpnwl4,1
Tips for Bipolar Disorder httpstco5HdywE36y3,1
Signs your teen may be using drugs httpstcoOvtF0QLBUH,1
How to maximize mental health coverage mentalhealth httpstcozg3UQKpGKK,1
What is child sex abuse httpstco31oaTlGQcV,1
How to benefit from mental health first aid course mentalhealth httpstcoFsPaXhu1gp,1
Shortage of psychiatrist in some jails httpstco1vklWxsdLC,1
Different signs in teen and adult depression httpstcoTiHQYrIVST,1
Weed not a gateway drug httpstcojqZoXgifsA,1
Youth mental health an election issue mentalhealth httpstcoV8WFvc4dFA,1
Conversion therapy banned by Obama administration httpstcoMeiKocfYWB,1
Training has prevented suicides httpstcor781yVqso1,1
What is biophobia httpstco6bdwf1BBAn,1
Be safe awareness httpstcozeiHDNXgPo,1
Many struggle with tardiness and absenteeism,1
Some people find themselves turning to colleagues to vent their frustrations,1
How do you manage the stress at your job,1
Are you afraid of commitment relationships httpstcoxptJKU3PUP,1
Having gratitude has definitely improved our overall mood,1
All men arent dogs truth httpstcoZJYYQVfZaN,1
We focus on sending out positive impressions so that we can receive the same,1
We were just experimenting as teens in our 30s drinking made things unmanageable recovery httpstcoi3FVvkSm8p,1
Our goal today is to connect with providers that teach mindfulness across the world,1
Acknowledging your own strengths can help to raise your self esteem confidence,1
How does maintaining good fitness help you emotionally awareness httpstco4zELqRB7nT,1
We usually tend to rely on those we trust for support,1
We learned while doing the work We are as sick as our resentments,1
Next time notice your feelings when someone smiles at you Mindfulness httptcoX3l8iRyfHt,1
The way to shine our brightest today is to share the love and peace that weve come to know through awareness,1
We intend on helping trauma and addiction survivors live lives worth living,1
What advice would you give your younger self if you could awareness httptcoBM0iGNbm9l,1
We imagine that our book will be ready in the next couple of months excited,1
One thing we love about our lives is that we come into work everyday looking forward to help someone,1
If he could only see how youve grown loss httptcoWqmq0obyiZ,1
Some feel less restricted when they work for themselves as opposed to working for others entrepreneurship,1
Its very supportive and encouraging to hear that our ideas have value and that our dreams are possible,1
Early on we remember taking things one minute at a time NA AA httptcoiiXwR8YTKp,1
What would your life be like with less anxiety,1
Is anxiety a delusion httptcoxE56qKjfAW,1
Who do you think has a high risk of mental health problems mentalhealth,1
Higher risk of mental health problems for gays httptcoNO8kGVA7Mc,1
How can you improve your parenting,1
Are you an OCD parent httptcomKSQOEUFAb,1
What is helicopter parenting Are you a helicopter parent,1
Helicopter parenting ruining generation httptco7YKFRuD0GD,1
How often do you drive while sleepy counseling,1
Many young people drive sleepy counseling httptcoNPMgfmgGvT,1
Do you have difficulty with your child at mealtime,1
Autism and mealtime httptcoRgvR9Bthx8,1
Can you talk openly to your man about his parenting skills,1
Yoga can improve parenting httptcorQkMVjZONj,1
Do you suspect any men currently in your life of being depressed,1
How many times have you been married marriage,1
Why remarriages fail and how to avoid it marriage httptcoLppRZ6j7kK,1
Do you think you or your child is addicted to the smart phone,1
Children becoming hunchbacks due to smart phone addiction httptconHUOzGfHGz,1
Have you ever experienced body image issues,1
How to create a positive body image httptcoAy9S2MDoIZ,1
Have you ever witnessed a child with anger problems,1
Are you concerned individuals residing in residential care facilities abuse,1
Disabled are dying in residential care facilities httptcoyMmGm6kLry,1
How often do you take a mental health day from work mentalhealth selfcare,1
Taking a sick day when youre well mentalhealth httptcoDpn2JWXyQ7,1
How do your manage your anger,1
Inner rage anger httptcoMKXM5kZhbw,1
Do you have any tips for parenting children with ADHD,1
Parenting children with ADHD httptcoY2w1aqcNr4,1
Claims of hospital bullying httptconHxQJ1Q08k,1
Surviving a suicide attempt httptco0OP2yTFByG,1
Bipolar not a choice httptco1oQTrIu7wL,1
Husband commits suicide weeks after being diagnosed bipolar httptcoiUKuxf7C3q,1
Women face abuse online httptcoYEKAmNpBqc,1
Emotional journey of weaning a baby breastfeeding httptcowR9FdmOsnY,1
What does it  mean to be Latino httptcooMnM2DlUl8,1
Addicted to online fundraisers httptcoqUGLTwwMis,1
Have you ever lost interest in something depression,1
Loss of interest depression httptcoKWFpKK2hjO,1
Have you ever checked the sex offender registry for perpetrators in your neighborhood,1
How to protect your child from a pedophile httptco7RwreBeRFt,1
Did your mother drink alcohol during her pregnancy,1
Should women drink alcohol during pregnancy httptco5CjMOfXReS,1
How do trauma victims because survivors,1
Information for trauma survivors httptcoKK9mhtvVSA,1
How do racing thoughts impact your life,1
How to stop racing thoughts httptcoH6243GDdHU,1
What have your children inherited from you,1
How children inherit our anxiety httptcoqlS5026kCY,1
Do you know trauma survivors that have selfmedicated their symptoms with street drugs,1
Trauma and substance abuse httptcoI38wAKiRW6,1
Do you have any sleeping problems,1
Do you have adult ADHD,1
Got adult ADHD httptcoOpVWpzf3JG,1
Do you know anyone women who have experienced postpartum depression,1
Postpartum affects more women than we think httptcoBkZ2bTDKTq,1
Have you ever suspected child abuse and notified CPS,1
Types of child abuse httptcoJ5hNyBE8fl,1
Do you know a depressed teen,1
Therapy boosts teens at risk for depression httptcoMqnT54D8Fo,1
Have you very had doubts about a particular diagnosis,1
Is ADHD real httptcofEXpGCe7JJ,1
Have you ever felt sad after sex,1
Sad after sex httptcoy8nFZPGpYs,1
Would you see your favorite celebrity different if he or she had a mental illness,1
Celebrities diagnosed with mentalillness httptco7SWOBW9hat,1
Have you ever seen bruising on arms that may be from self harm,1
Emotional abuse and self harm httptcoWJPN7c8lDC,1
Do you have trouble getting through to your teen,1
Getting through to teens httptcoK5XaGnz7gY,1
Have you ever had a mental health check up mentalhealth,1
Free mental health check ups at library mentalhealth httptcoNTLv637VX2,1
How common is bed wetting in your household parenting,1
Does your child wet the bed httptcocLzumwFPfR,1
Have you come across children that have been abused,1
Effects of verbal abuse on children httptco07TYbRWFAf,1
What do you think about gay conversion methods,1
Disturbing gay conversion methods httptcoVa8FoXJRZA,1
Have you every visited someone at a rehab,1
Things to know about when going to rehab addiction httptcobA2kU5vA9v,1
Have you witnessed someone being bullied because of their religion,1
Kids who wear turbans are being bullied httptcodvTgrRh8IS,1
Do you know someone who may be depressed,1
Depression sucks httptcoMgzvLXxeeP,1
How to let go of anger httptco7b3sJFtpeX,1
Help for loved ones of those who committed suicide httptcooiRxBOkCTw,1
Schizophrenia possibly a combination of other disorders httptco77nqWsoTS4,1
Teens smoking less cigarettes and more pot cannabis marijuana httptcoiO2qG0tiJQ,1
Are you a worrier anxiety httptco0mx4DzAcXY,1
Is there a link between brain size and  IQ httptco6as8jxcXWV,1
Emotional Abuse just as harmful httptcogklgH9nTEL,1
How to let go of someone that treats you bad lettinggo rejection httptco7BbBrC38Mh,1
Can mindfulness help you quit smoking httptcooJI6j38S7r,1
Chronic pain addiction httptcoKon53x9fHc,1
Support groups for parents of children with ADHD httptcotxkJB3tler,1
Suicide in the African American community httptcozfayuK3I1S,1
Heroin use on the rise httptco95aI3eNljH,1
Is your child well disciplined httptco2Fn0vpaala,1
Does positive thinking improve your mental health httptcobFinHHciQH,1
Bipolar spouse survival strategies httptcoQre8bZidDW,1
Self compassion and well being httptcoTkXdLNDyWQ,1
Do you know if you have depression httptcoCcSq06ajpz,1
Few options for violent mentally ill  youth in Iowa httptcon9GDW5Vk2v,1
What has kept you from getting mental health services httptco0crRsQM9pv,1
Recognizing signs of anxiety httptcowsmDQQPUYS,1
Quality mental health service httptcohjFLDUPlKs,1
How I finally healed depression httptcoycZMKXzpgS,1
What do you know about pathological liars httptco4bpd9qJPUP,1
Ways to recharge your batteries exahaustion selfcare httptco9BFG3Sp1Wz,1
Violence mental illness and anger httptcofN72Sk0kB2,1
OCD much more than being neat httptcoo1sd9cZVUH,1
What race has to do with breast cancer httptcoxshdaFGb2Y,1
2 genes unlock potential for treatment of schizophrenia httptcommdaiGjYiD,1
Anorexia linked to abuse httptcoDEjEQB13nd,1
Depression as pain httptcokWt4bnkUX0,1
Why children  with mental illness are sometimes abused httptcogEJUgv69Gl,1
Parents guide to mental illness  parenting httptcoe0GtQzIoiO,1
